Project,URL,Language
Top 10 Algorithms in Data Mining,[http://www.cs.uvm.ed](http://www.cs.uvm.edu/~icdm/algorithms/10Algorithms-08.pdf),EN
Data Mining: An Overview from Database Perspective,[https://www.nyu.edu/](https://www.nyu.edu/classes/jcf/g22.3033-002/handouts/chen96data.pdf),EN
Data Mining for the Masses,[https://docs.rapidmi](https://docs.rapidminer.com/downloads/DataMiningForTheMasses.pdf),EN
Data Mining Practical,[ftp://ftp.ingv.it/pu](ftp://ftp.ingv.it/pub/manuela.sbarra/Data%20Mining%20Practical%20Machine%20Learning%20Tools%20and%20Techniques%20-%20WEKA.pdf),EN
Data Mining Tools,[http://www.icsti.org](http://www.icsti.org/IMG/pdf/VTTDataMiningTools.pdf),EN
Introduction to Data Mining Techniques,[http://www.iasri.res](http://www.iasri.res.in/ebook/expertsystem/DataMining.pdf),EN
A Data Mining Tutorial,[https://maths-people](https://maths-people.anu.edu.au/~steve/pdcn.pdf),EN
Data Mining Introductory and Advanced Topics,[https://theswissbay.](https://theswissbay.ch/pdf/Gentoomen%20Library/Data%20Mining/Dunham%20-%20Data%20Mining.pdf),EN
Data Mining for Discrimination Discovery,[http://pages.di.unip](http://pages.di.unipi.it/ruggieri/Papers/tkdd.pdf),EN
Data Mining From A to Z,[https://www.sas.com/](https://www.sas.com/content/dam/SAS/en_us/doc/whitepaper1/data-mining-from-a-z-104937.pdf),EN
Introduction to Scientific Data Mining,[https://www.cs.rpi.e](https://www.cs.rpi.edu/~szymansk/papers/ieee-book.04.pdf),EN
Guide to Data Mining,[http://guidetodatami](http://guidetodatamining.com/),EN
Data Mining Peter Lucas,[https://www.cs.ru.nl](https://www.cs.ru.nl/P.Lucas/teaching/DM/),EN
Explanation-Oriented Data Mining,[http://www2.cs.uregi](http://www2.cs.uregina.ca/~yanzhao/encyclopediaEODM.pdf),EN
Statistical Data Mining,[https://www.stats.ox](https://www.stats.ox.ac.uk/pub/bdr/SDM2002/DM2002.pdf),EN
Introduction to KDD and Data Mining,[https://www.mimuw.ed](https://www.mimuw.edu.pl/~son/datamining/DM/1-intro.pdf),EN
Data Mining: An Overview,[http://shodhganga.in](http://shodhganga.inflibnet.ac.in/bitstream/10603/11075/7/07_chapter3.pdf),EN
Web Mining,[http://www.ieee.org.](http://www.ieee.org.ar/downloads/Srivastava-tut-pres.pdf),EN
OLAP & Data Mining,[https://web.cs.wpi.e](https://web.cs.wpi.edu/~cs561/s12/Lectures/IntegrationOLAP/OLAPandMining.pdf),EN
Streaming Data Mining,[http://www.cs.yale.e](http://www.cs.yale.edu/homes/el327/papers/streaming_data_mining.pdf),EN
Mining the Social Web,[http://www.webpages.](http://www.webpages.uidaho.edu/~stevel/504/mining-the-social-web-2nd-edition.pdf),EN
R and Data Mining,[http://www2.rdatamin](http://www2.rdatamining.com/uploads/5/7/1/3/57136767/rdatamining-book.pdf),EN
Data Mining with Weka,[https://www.cs.waika](https://www.cs.waikato.ac.nz/ml/weka/mooc/moredataminingwithweka/slides/),EN
Intro to Data Mining,[https://www.youtube.](https://www.youtube.com/watch?v=f7NfO16l04U&list=PL8eNk_zTBST-gN6Y5E-5FZdARXjglYpyT),EN
How Data Mining Works,[https://www.youtube.](https://www.youtube.com/watch?v=W44q6qszdqY),EN
Data Mining using R,[https://www.youtube.](https://www.youtube.com/watch?v=BB2O4VCu5j8),EN
Data Mining Stanford Google,[https://www.youtube.](https://www.youtube.com/watch?v=zRsMEl6PHhM&list=PL2BCC7C6564943999),EN
Computerphile Data Mining,[https://www.youtube.](https://www.youtube.com/watch?v=Zel2NCKej50),EN
Conceitos de Mineração de Dados,[https://docs.microso](https://docs.microsoft.com/pt-br/sql/analysis-services/data-mining/data-mining-concepts?view=sql-server-2017),PT
O que é Data Mining,[https://www.aquare.l](https://www.aquare.la/o-que-e-data-mining-mineracao-de-dados/),PT
Conceitos e Técnicas sobre Data Mining,[https://www.devmedia](https://www.devmedia.com.br/conceitos-e-tecnicas-sobre-data-mining/19342),PT
Técnicas de Mineração de Dados,[https://www.ibm.com/](https://www.ibm.com/developerworks/br/library/tecnicas-mineracao-de-dados/index.html),PT
"Mineração de Dados, A Evolução Natural da Informação",[https://www.binaprat](https://www.binapratica.com.br/data-mining),PT
Mineração de Dados e Subtemas,[https://revistas.ufp](https://revistas.ufpr.br/atoz/article/view/41340/25332),PT
Mineração de Dados,[https://docente.ifrn](https://docente.ifrn.edu.br/ebertonmarinho/disciplinas/banco-de-dados-ii/auladatamining.pdf),PT
"Conceitos, Tarefas, Métodos e Ferramentas",[http://www.portal.in](http://www.portal.inf.ufg.br/sites/default/files/uploads/relatorios-tecnicos/RT-INF_001-09.pdf),PT
Apresentação Data Mining,[http://wiki.icmc.usp](http://wiki.icmc.usp.br/images/b/b1/MD1_09.pdf),PT
"Funcionalidades, Técnicas e Abordagens",[ftp://obaluae.inf.pu](ftp://obaluae.inf.puc-rio.br/pub/docs/techreports/02_10_cortes.pdf),PT
Mineração de Dados na Web,[http://www.lac.inpe.](http://www.lac.inpe.br/~rafael.santos/Docs/WebMedia/2009/webmedia2009.pdf),PT
Mineração de Dados para Análise de Bancos de Dados Empresariais,[http://www.copec.eu/](http://www.copec.eu/shewc2017/proc/works/36.pdf),PT
Mineração na Web,[https://paginas.fe.u](https://paginas.fe.up.pt/~mgi03006/ARI/MineracaoNaWeb.pdf),PT
Minería de Datos,[https://www.sinnexus](https://www.sinnexus.com/business_intelligence/datamining.aspx),ES
Qué es la minería de datos,[https://www.tecnolog](https://www.tecnologias-informacion.com/mineria-de-datos.html),ES
Conceptos y Tendencias,[https://www.redalyc.](https://www.redalyc.org/html/925/92502902/),ES
Wikiversity,[https://es.wikiversi](https://es.wikiversity.org/wiki/Miner%C3%ADa_de_datos#Introducci%C3%B3n),ES
EcuRed,[https://www.ecured.c](https://www.ecured.cu/Miner%C3%ADa_de_Datos),ES
Minería de Datos Através de Ejemplos,[http://www.rclibros.](http://www.rclibros.es/pdf/capitulo_mineria.pdf),ES
Técnicas de Minería de  Datos,[http://users.dsic.up](http://users.dsic.upv.es/~jorallo/master/dm3.pdf),ES
Universidad Politécnica de Puebla,[https://ccc.inaoep.m](https://ccc.inaoep.mx/~jagonzalez/AI/Sesion13_Data_Mining.pdf),ES
Minería de Datos,[http://www.mavir.net](http://www.mavir.net/docs/jlb-MineriaDatos.pdf),ES
Universidad Nacional Del Nordeste,[http://exa.unne.edu.](http://exa.unne.edu.ar/informatica/SO/Mineria_Datos_Vallejos.pdf),ES
Conceptos Básicos,[http://oldemarrodrig](http://oldemarrodriguez.com/yahoo_site_admin/assets/docs/Presentaci%C3%B3n_-_Conceptos_B%C3%A1sicos.41132532.pdf),ES
Técnicas de Análisis de Datos,[http://matema.ujaen.](http://matema.ujaen.es/jnavas/web_recursos/archivos/weka%20master%20recursos%20naturales/apuntesAD.pdf),ES
"Data Mining, explorer les données du Data Warehouse",[https://www.piloter.](https://www.piloter.org/business-intelligence/datamining.htm),FR
Exploration de données,[http://www.statelem.](http://www.statelem.com/exploration_de_donnees.php),FR
Analyse de Données,[http://www.lamsade.d](http://www.lamsade.dauphine.fr/~atif/lib/exe/fetch.php?media=teaching:coursad_ch1.pdf),FR
Chapitre II Data Mining,[http://dspace.univ-b](http://dspace.univ-biskra.dz:8080/jspui/bitstream/123456789/5242/10/I_Data%20Mining.pdf),FR
Text and Data Mining,[https://ethiquedroit](https://ethiquedroit.hypotheses.org/files/2017/07/Rapport-Text-and-Data-Mining-exploration-de-donn%C3%A9es.pdf),FR
Data Mining et Machine Learning,[https://hal.archives](https://hal.archives-ouvertes.fr/hal-01393640/file/DMML_F.pdf),FR
Il processo di estrazione dei dati: il Data Mining,[https://lorenzogovon](https://lorenzogovoni.com/processo-estrazione-dei-dati-data-mining/),IT
Data Mining per l'analisi dei Dati,[http://pages.di.unip](http://pages.di.unipi.it/ferrari/CORSI/SISD/Lezioni/SISD4.pdf),IT
Analisi dei Dati ed Estrazione della Conoscenza,[https://www.sci.unic](https://www.sci.unich.it/~amato/teaching/old/datamining08/lucidi/01-introduzione.pdf),IT
Introduzione al Data Mining,[http://bias.csr.unib](http://bias.csr.unibo.it/golfarelli/DataMining/MaterialeDidattico/DMISI-Introduzione.pdf),IT
Il Processo di KDD,[http://www.ecostat.u](http://www.ecostat.unical.it/Didattica/Statistica/didattica/Metodi%20Statistici%20per%20le%20Aziende%201/Il%20processo%20di%20KDD.pdf),IT
Was ist Data Mining,[https://www.bigdata-](https://www.bigdata-insider.de/was-ist-data-mining-a-593421/),DE
Data Mining,[http://de.dwhwiki.in](http://de.dwhwiki.info/konzepte/data_mining),DE
Data Mining Bachelor,[https://www.in.th-nu](https://www.in.th-nuernberg.de/professors/Holl/Personal/DataMining_Bachelor.pdf),DE
Einführung Data Mining,[http://www.gm.fh-koe](http://www.gm.fh-koeln.de/~konen/WPF-DM-Cup/01-Einleitung-CRISP.PDF),DE
Data Mining,[https://www.intuit.r](https://www.intuit.ru/studies/courses/6/6/info),RU
