Project,URL,Language
Discrete Math IIT,[https://www.youtube.](https://www.youtube.com/watch?v=E6uhC0pT9J8&list=PLEJxKK7AcSEGD7ty8DB1aU0xVG_P_hs_0),EN
The Map of Math,[https://www.youtube.](https://www.youtube.com/watch?v=OmJ-4B-mS-Y),EN
Fundamentos Matemáticos,[http://www.cin.ufpe.](http://www.cin.ufpe.br/~dmd/inf101/biblio/FMCCJK.pdf),PT
Lógica e Aplicações,[https://www.cle.unic](https://www.cle.unicamp.br/prof/coniglio/LIVRO.pdf),PT
Introdução a Lógica,[http://infocat.ucpel](http://infocat.ucpel.tche.br/disc/log/docs/ILCC.pdf),PT
Introdução Matemática Discreta,[https://homepages.dc](https://homepages.dcc.ufmg.br/~loureiro/md/md_0Introducao.pdf),PT
Matemática Discreta,[ftp://ftp.inf.ufrgs.](ftp://ftp.inf.ufrgs.br/pub/blauth/Discretas/Mat_Discreta1.pdf),PT
Aplicações da Lógica,[http://www.inf.ufrgs](http://www.inf.ufrgs.br/~bsguedes/disc/3/inf05508/aplicacoes.pdf),PT
Ciência da Comp sem uso do Computador,[https://classic.csun](https://classic.csunplugged.org/wp-content/uploads/2014/12/CSUnpluggedTeachers-portuguese-brazil-feb-2011.pdf),PT
Pensamento Computacional,[http://www.imago.ufp](http://www.imago.ufpr.br/csbc2012/anais_csbc/eventos/wei/artigos/Pensamento%20Computacional%20e%20Educacao%20Matematica%20Relacoes%20para%20o%20Ensino%20de%20Computacao%20na%20Educacao%20Basica.pdf),PT
Apostila de Lógica,[https://www.cos.ufrj](https://www.cos.ufrj.br/~mario/logica/apostila.pdf),PT
Matemática y Programación,[https://www.fing.edu](https://www.fing.edu.uy/~darosa/matyprogversionfinal.pdf),ES
Matemática para Informática,[http://repositorio.u](http://repositorio.uned.ac.cr/reuned/bitstream/120809/1375/1/50287%20Matematicas%20para%20informatica.pdf),ES
Informática para Las Matemáticas,[https://www.unirioja](https://www.unirioja.es/cu/joheras/papers/immiia.pdf),ES
Relações entre Informática e Matemática,[http://www.matematic](http://www.matematica.pucminas.br/profs/web_silvi/calculo2/artigos/show_file.pdf),ES
Mathématiques pour Informaticiens,[https://www.unige.ch](https://www.unige.ch/~hairer/poly_mathinfo/math-info.pdf),FR
Mathématiques Appliquées,[http://www.courstech](http://www.courstechinfo.be/Math_Info.pdf),FR
Les Mathématiques,[https://www.ljll.mat](https://www.ljll.math.upmc.fr/ledret/mathsoipweb.pdf),FR
Cours,[http://www.fsr.ac.ma](http://www.fsr.ac.ma/cours/informatique/elbenani/Partie1.pdf),FR
Math et Info,[https://www.irif.fr/](https://www.irif.fr/~jep/PDF/MathInfo.pdf),FR
"Informatique, Math Appliquées",[http://www.ac-grenob](http://www.ac-grenoble.fr/missionsciences/pdf/ressources/IMA_presentation_Lycees.pdf),FR
Mathematika für Informatiker,[http://page.mi.fu-be](http://page.mi.fu-berlin.de/baumeist/Mafi-Skript.pdf),DE
Mathematika,[https://www.mat.univ](https://www.mat.univie.ac.at/~gerald/ftp/book-mfi/mfi1.pdf),DE
Diskrete Mathematik,[http://www.cosy.sbg.](http://www.cosy.sbg.ac.at/~held/teaching/diskrete_mathematik/dm_print.pdf),DE
MFI,[https://www.math.uni](https://www.math.uni-sb.de/ag-schreyer/images/PDFs/teaching/ss14_mfi2/MfI123_book.pdf),DE
Mathematik und Informatik,[https://pdfs.semanti](https://pdfs.semanticscholar.org/8045/874b19f50a958f3ccb0ebd5ed841fd1b1eea.pdf),DE
Fundamentos Matemáticos para Comp,[https://www.youtube.](https://www.youtube.com/watch?v=ib3F1c2oKpA&list=PLxI8Can9yAHcXBgFryV0AV7LYdLR1skuF),PT
